amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,risk_score,merchant_category_encoded,hour_category_Morning,hour_category_Afternoon,hour_category_Evening,amount_category_Medium,amount_category_High,amount_category_Very High,age_group_Adult,age_group_Middle Age,age_group_Senior,is_fraud
157.81,1,0,0,80,2,64,4.0,3,False,False,False,False,True,False,False,False,True,0
3.71,5,0,0,87,2,31,3.65,4,False,False,False,False,False,False,True,False,False,0
317.31,14,0,0,50,3,31,7.0,3,False,True,False,False,False,True,True,False,False,0
371.09,15,0,0,42,4,67,8.9,2,False,True,False,False,False,True,False,False,True,0
136.78,20,0,0,56,4,27,8.2,2,False,False,True,True,False,False,True,False,False,0
154.57,5,0,0,95,4,50,6.25,2,False,False,False,False,True,False,False,True,False,0
568.83,0,0,0,63,4,59,7.85,2,False,False,False,False,False,True,False,False,True,0
441.17,23,0,0,50,1,59,4.0,3,False,False,True,False,False,True,False,False,True,0
671.94,16,0,0,67,0,50,1.65,4,False,True,False,False,False,True,False,True,False,0
30.18,9,0,0,60,4,40,8.0,0,True,False,False,False,False,False,False,True,False,0
88.79,18,0,0,75,1,56,2.75,1,False,True,False,True,False,False,False,False,True,0
103.63,18,0,0,95,4,49,6.25,3,False,True,False,True,False,False,False,True,False,0
60.52,23,0,0,86,1,45,2.2,4,False,False,True,True,False,False,False,True,False,0
67.67,13,0,0,68,5,52,9.1,1,False,True,False,True,False,False,False,False,True,0
225.41,9,0,0,27,2,55,6.65,1,True,False,False,False,True,False,False,False,True,0
155.24,23,0,0,92,1,19,1.9,2,False,False,True,False,True,False,False,False,False,0
19.76,22,0,0,79,5,46,8.55,1,False,False,True,False,False,False,False,True,False,0
280.31,12,0,0,62,0,34,1.9,2,True,False,False,False,True,False,True,False,False,0
50.67,11,0,0,52,2,44,5.4,1,True,False,False,True,False,False,False,True,False,0
115.13,1,1,0,34,1,24,6.8,3,False,False,False,True,False,False,False,False,False,1
25.33,0,0,0,43,4,52,8.85,0,False,False,False,False,False,False,False,False,True,0
249.52,1,0,1,99,0,21,3.05,2,False,False,False,False,True,False,False,False,False,0
84.77,11,0,0,67,3,34,6.15,4,True,False,False,True,False,False,True,False,False,0
959.53,9,1,0,48,1,25,6.1,3,True,False,False,False,False,True,False,False,False,0
309.87,6,0,0,61,2,33,4.95,2,False,False,False,False,False,True,True,False,False,0
193.5,23,0,0,58,5,46,9.6,0,False,False,True,False,True,False,False,True,False,0
31.96,4,0,0,29,1,52,5.05,0,False,False,False,False,False,False,False,False,True,0
78.89,16,0,0,52,1,59,3.9,1,False,True,False,True,False,False,False,False,True,0
191.79,21,0,0,89,6,26,9.55,2,False,False,True,False,True,False,True,False,False,0
115.45,15,0,1,76,1,68,5.7,0,False,True,False,True,False,False,False,False,True,0
477.07,23,0,0,45,1,44,4.25,4,False,False,True,False,False,True,False,True,False,0
57.7,22,0,0,98,3,66,4.6,3,False,False,True,True,False,False,False,False,True,0
201.49,2,0,1,95,1,66,4.75,3,False,False,False,False,True,False,False,False,True,0
551.92,12,0,0,76,0,48,1.2,1,True,False,False,False,False,True,False,True,False,0
326.65,16,0,0,89,3,32,5.05,3,False,True,False,False,False,True,True,False,False,0
15.43,4,0,0,37,1,25,4.65,1,False,False,False,False,False,False,False,False,False,0
25.22,22,0,0,83,0,41,0.85,1,False,False,True,False,False,False,False,True,False,0
110.42,19,0,0,72,2,27,4.4,0,False,False,True,True,False,False,True,False,False,0
345.6,19,0,0,86,1,69,2.2,3,False,False,True,False,False,True,False,False,True,0
25.29,5,0,0,42,1,20,4.4,1,False,False,False,False,False,False,False,False,False,0
9.28,12,0,0,75,2,26,4.25,4,True,False,False,False,False,False,True,False,False,0
15.27,22,0,0,66,2,25,4.7,0,False,False,True,False,False,False,False,False,False,0
9.91,10,0,0,41,1,44,4.45,4,True,False,False,False,False,False,False,True,False,0
145.59,1,0,0,71,6,55,10.45,3,False,False,False,True,False,False,False,False,True,0
34.32,13,0,1,79,4,51,10.05,3,False,True,False,False,False,False,False,False,True,0
43.81,14,0,0,56,3,59,6.7,4,False,True,False,False,False,False,False,False,True,0
156.68,6,0,0,38,1,59,4.6,2,False,False,False,False,True,False,False,False,True,0
103.62,20,0,0,43,3,56,7.35,3,False,False,True,True,False,False,False,False,True,0
248.27,23,0,0,71,3,43,5.95,2,False,False,True,False,True,False,False,True,False,0
150.26,11,0,1,80,3,23,8.5,2,True,False,False,False,True,False,False,False,False,0
403.59,12,0,0,49,1,30,4.05,1,True,False,False,False,False,True,True,False,False,0
214.14,23,0,1,38,5,31,13.6,2,False,False,True,False,True,False,True,False,False,1
245.58,15,0,0,32,2,20,6.4,1,False,True,False,False,True,False,False,False,False,0
8.13,8,0,0,96,1,43,1.7,0,True,False,False,False,False,False,False,True,False,0
50.35,23,0,0,28,3,35,8.1,4,False,False,True,True,False,False,True,False,False,0
217.76,4,0,0,73,0,55,1.35,1,False,False,False,False,True,False,False,False,True,0
71.07,6,0,0,77,0,33,1.15,2,False,False,False,True,False,False,True,False,False,0
355.34,20,0,0,43,2,56,5.85,1,False,False,True,False,False,True,False,False,True,0
205.38,6,0,0,32,2,21,6.4,2,False,False,False,False,True,False,False,False,False,0
20.99,15,1,1,39,2,19,11.05,3,False,True,False,False,False,False,False,False,False,1
81.21,14,0,0,67,0,34,1.65,3,False,True,False,True,False,False,True,False,False,0
155.53,3,0,0,45,1,37,4.25,0,False,False,False,False,True,False,False,True,False,0
7.16,22,0,0,49,2,24,5.55,0,False,False,True,False,False,False,False,False,False,0
181.89,14,0,0,82,0,58,0.9,3,False,True,False,False,True,False,False,False,True,0
534.93,18,0,0,55,2,26,5.25,0,False,True,False,False,False,True,True,False,False,0
54.14,7,0,0,62,1,60,3.4,3,True,False,False,True,False,False,False,False,True,0
123.04,22,0,1,36,3,62,10.7,2,False,False,True,True,False,False,False,False,True,0
1.9,5,0,0,42,1,42,4.4,1,False,False,False,False,False,False,False,True,False,0
564.3,6,0,0,58,0,27,2.1,1,False,False,False,False,False,True,True,False,False,0
346.82,6,1,0,49,2,67,7.55,1,False,False,False,False,False,True,False,False,True,0
82.21,19,0,0,43,4,60,8.85,2,False,False,True,True,False,False,False,False,True,0
12.11,7,0,0,42,3,42,7.4,0,True,False,False,False,False,False,False,True,False,0
21.18,9,0,0,27,3,19,8.15,3,True,False,False,False,False,False,False,False,False,0
104.86,20,0,0,95,2,46,3.25,0,False,False,True,True,False,False,False,True,False,0
162.88,11,0,0,30,4,48,9.5,1,True,False,False,False,True,False,False,True,False,0
125.8,2,0,0,29,2,34,6.55,4,False,False,False,True,False,False,True,False,False,0
49.92,18,0,0,91,4,31,6.45,3,False,True,False,False,False,False,True,False,False,0
97.67,14,1,0,89,0,20,2.55,1,False,True,False,True,False,False,False,False,False,0
14.72,14,0,0,80,3,41,5.5,0,False,True,False,False,False,False,False,True,False,0
37.07,15,0,0,28,3,60,8.1,2,False,True,False,False,False,False,False,False,True,0
141.48,21,0,0,38,5,49,10.6,0,False,False,True,True,False,False,False,True,False,0
13.51,2,0,0,90,2,58,3.5,0,False,False,False,False,False,False,False,False,True,0
1.15,15,0,0,65,2,65,4.75,4,False,True,False,False,False,False,False,False,True,0
5.17,11,0,0,65,1,63,3.25,2,True,False,False,False,False,False,False,False,True,0
210.5,13,0,0,77,0,59,1.15,1,False,True,False,False,True,False,False,False,True,0
136.19,19,0,0,99,0,62,0.05,3,False,False,True,True,False,False,False,False,True,0
63.49,3,0,0,50,2,64,5.5,1,False,False,False,True,False,False,False,False,True,0
116.97,7,0,0,94,1,55,1.8,0,True,False,False,True,False,False,False,False,True,0
13.29,18,0,0,49,4,45,8.55,0,False,True,False,False,False,False,False,True,False,0
167.24,1,0,0,60,2,51,5.0,1,False,False,False,False,True,False,False,False,True,0
22.7,22,0,0,66,2,33,4.7,0,False,False,True,False,False,False,True,False,False,0
483.18,23,1,0,73,2,66,6.35,0,False,False,True,False,False,True,False,False,True,0
64.84,23,0,0,28,1,21,5.1,1,False,False,True,True,False,False,False,False,False,0
65.39,22,0,0,96,1,20,1.7,3,False,False,True,True,False,False,False,False,False,0
265.26,15,0,0,35,4,42,9.25,1,False,True,False,False,True,False,False,True,False,0
226.61,13,0,0,57,2,58,5.15,0,False,True,False,False,True,False,False,False,True,0
14.94,12,0,0,57,1,26,3.65,4,True,False,False,False,False,False,True,False,False,0
7.48,5,0,0,88,5,19,8.1,4,False,False,False,False,False,False,False,False,False,0
284.96,2,0,0,63,1,59,3.35,1,False,False,False,False,True,False,False,False,True,0
94.59,5,0,0,80,5,22,8.5,4,False,False,False,True,False,False,False,False,False,0
12.17,18,0,0,62,5,22,9.4,4,False,True,False,False,False,False,False,False,False,0
56.07,2,0,0,51,1,60,3.95,3,False,False,False,True,False,False,False,False,True,0
2.64,13,0,0,87,2,45,3.65,3,False,True,False,False,False,False,False,True,False,0
232.75,2,0,0,66,2,38,4.7,0,False,False,False,False,True,False,False,True,False,0
372.4,23,0,0,98,2,37,3.1,0,False,False,True,False,False,True,False,True,False,0
70.27,18,0,0,51,2,47,5.45,1,False,True,False,True,False,False,False,True,False,0
244.08,11,0,0,38,0,37,3.1,2,True,False,False,False,True,False,False,True,False,0
74.6,19,1,0,73,3,26,7.85,4,False,False,True,True,False,False,True,False,False,0
584.58,5,0,0,48,0,64,2.6,4,False,False,False,False,False,True,False,False,True,0
24.55,8,0,0,81,3,43,5.45,4,True,False,False,False,False,False,False,True,False,0
55.06,6,0,0,46,2,24,5.7,2,False,False,False,True,False,False,False,False,False,0
110.02,11,0,1,43,1,23,7.35,4,True,False,False,True,False,False,False,False,False,0
17.94,13,0,0,54,0,48,2.3,3,False,True,False,False,False,False,False,True,False,0
22.77,20,0,0,52,4,48,8.4,4,False,False,True,False,False,False,False,True,False,0
130.25,3,0,0,61,3,21,6.45,4,False,False,False,True,False,False,False,False,False,0
269.63,17,0,0,29,1,38,5.05,4,False,True,False,False,True,False,False,True,False,0
294.34,13,0,0,56,4,63,8.2,0,False,True,False,False,True,False,False,False,True,0
233.8,7,0,0,91,6,47,9.45,0,True,False,False,False,True,False,False,True,False,0
4.0,23,0,0,90,2,19,3.5,4,False,False,True,False,False,False,False,False,False,0
379.98,14,0,0,71,3,52,5.95,2,False,True,False,False,False,True,False,False,True,0
227.7,16,0,0,34,1,59,4.8,3,False,True,False,False,True,False,False,False,True,0
49.72,23,0,0,85,0,18,0.75,4,False,False,True,False,False,False,False,False,False,0
168.17,20,0,0,45,3,37,7.25,0,False,False,True,False,True,False,False,True,False,0
425.43,0,0,0,37,3,18,7.65,0,False,False,False,False,False,True,False,False,False,0
175.47,21,0,0,97,0,42,0.15,0,False,False,True,False,True,False,False,True,False,0
45.13,15,0,1,63,5,22,12.35,3,False,True,False,False,False,False,False,False,False,0
360.44,6,0,0,40,0,49,3.0,3,False,False,False,False,False,True,False,True,False,0
1.23,22,0,0,90,2,56,3.5,2,False,False,True,False,False,False,False,False,True,0
16.38,19,0,0,77,1,49,2.65,2,False,False,True,False,False,False,False,True,False,0
16.95,22,0,0,69,7,42,12.05,2,False,False,True,False,False,False,False,True,False,0
292.7,13,0,0,31,0,23,3.45,2,False,True,False,False,True,False,False,False,False,0
116.3,6,0,1,42,3,65,10.4,1,False,False,False,True,False,False,False,False,True,0
9.97,17,0,0,68,1,64,3.1,0,False,True,False,False,False,False,False,False,True,0
139.58,21,1,0,93,1,57,3.85,4,False,False,True,True,False,False,False,False,True,0
263.05,22,0,0,46,1,37,4.2,1,False,False,True,False,True,False,False,True,False,0
266.3,19,0,0,66,2,42,4.7,1,False,False,True,False,True,False,False,True,False,0
0.54,1,0,0,37,2,65,6.15,4,False,False,False,False,False,False,False,False,True,0
179.83,17,0,0,78,1,54,2.6,4,False,True,False,False,True,False,False,False,True,0
545.88,2,0,0,58,2,62,5.1,0,False,False,False,False,False,True,False,False,True,0
11.76,5,0,0,50,3,52,7.0,3,False,False,False,False,False,False,False,False,True,0
60.56,10,0,0,35,1,64,4.75,0,True,False,False,True,False,False,False,False,True,0
102.06,9,0,0,63,5,24,9.35,3,True,False,False,True,False,False,False,False,False,0
56.29,0,0,1,57,2,55,8.15,4,False,False,False,True,False,False,False,False,True,0
297.16,22,0,0,27,2,22,6.65,1,False,False,True,False,True,False,False,False,False,0
172.82,18,0,0,69,3,34,6.05,1,False,True,False,False,True,False,True,False,False,0
56.71,12,0,0,25,1,22,5.25,3,True,False,False,True,False,False,False,False,False,0
49.85,13,0,0,41,4,62,8.95,1,False,True,False,False,False,False,False,False,True,0
46.23,18,1,1,57,2,19,10.15,2,False,True,False,False,False,False,False,False,False,0
178.81,18,0,0,63,3,29,6.35,2,False,True,False,False,True,False,True,False,False,0
359.03,20,0,0,99,2,19,3.05,4,False,False,True,False,False,True,False,False,False,0
929.73,9,0,0,65,5,67,9.25,3,True,False,False,False,False,True,False,False,True,0
245.56,10,0,0,87,0,63,0.65,3,True,False,False,False,True,False,False,False,True,0
54.71,13,1,0,93,0,44,2.35,4,False,True,False,True,False,False,False,True,False,0
42.76,9,0,0,84,1,64,2.3,3,True,False,False,False,False,False,False,False,True,0
82.46,23,0,0,60,3,52,6.5,0,False,False,True,True,False,False,False,False,True,0
176.76,7,0,0,32,1,45,4.9,1,True,False,False,False,True,False,False,True,False,0
54.75,7,0,0,63,0,43,1.85,0,True,False,False,True,False,False,False,True,False,0
511.67,16,0,0,44,3,47,7.3,0,False,True,False,False,False,True,False,True,False,0
112.6,16,0,0,80,1,30,2.5,2,False,True,False,True,False,False,True,False,False,0
104.21,18,0,0,58,0,47,2.1,0,False,True,False,True,False,False,False,True,False,0
570.93,18,0,0,49,2,25,5.55,1,False,True,False,False,False,True,False,False,False,0
190.92,3,0,0,51,2,20,5.45,1,False,False,False,False,True,False,False,False,False,0
32.39,13,0,0,38,0,65,3.1,0,False,True,False,False,False,False,False,False,True,0
255.58,10,0,0,86,0,58,0.7,3,True,False,False,False,True,False,False,False,True,0
37.72,6,0,0,83,2,61,3.85,3,False,False,False,False,False,False,False,False,True,0
42.29,0,0,0,56,2,43,5.2,1,False,False,False,False,False,False,False,True,False,0
126.0,1,0,0,54,6,36,11.3,3,False,False,False,True,False,False,False,True,False,0
63.16,2,0,0,27,4,68,9.65,0,False,False,False,True,False,False,False,False,True,0
212.81,22,0,0,93,2,60,3.35,2,False,False,True,False,True,False,False,False,True,0
127.45,14,0,0,63,6,45,10.85,2,False,True,False,True,False,False,False,True,False,0
12.82,5,0,0,34,1,26,4.8,2,False,False,False,False,False,False,True,False,False,0
146.48,3,0,0,33,1,47,4.85,4,False,False,False,True,False,False,False,True,False,0
123.23,14,0,0,83,0,40,0.85,2,False,True,False,True,False,False,False,True,False,0
294.27,21,0,0,45,0,60,2.75,0,False,False,True,False,True,False,False,False,True,0
4.21,22,0,0,72,0,34,1.4,2,False,False,True,False,False,False,True,False,False,0
64.18,17,0,0,78,2,67,4.1,4,False,True,False,True,False,False,False,False,True,0
580.6,10,0,0,58,2,60,5.1,3,True,False,False,False,False,True,False,False,True,0
242.93,6,0,0,46,2,44,5.7,0,False,False,False,False,True,False,False,True,False,0
347.11,11,0,0,29,3,23,8.05,0,True,False,False,False,False,True,False,False,False,0
126.74,16,0,0,44,1,59,4.3,3,False,True,False,True,False,False,False,False,True,0
1.67,1,0,0,98,3,35,4.6,2,False,False,False,False,False,False,True,False,False,0
592.31,3,0,0,83,3,63,5.35,4,False,False,False,False,False,True,False,False,True,0
507.61,2,0,0,99,2,37,3.05,1,False,False,False,False,False,True,False,True,False,0
5.69,4,0,0,31,2,38,6.45,0,False,False,False,False,False,False,False,True,False,0
35.64,12,0,0,26,0,38,3.7,4,True,False,False,False,False,False,False,True,False,0
12.74,18,0,0,70,4,60,7.5,0,False,True,False,False,False,False,False,False,True,0
53.56,20,0,0,75,1,31,2.75,0,False,False,True,True,False,False,True,False,False,0
17.7,3,0,0,72,3,60,5.9,2,False,False,False,False,False,False,False,False,True,0
167.98,3,0,0,57,4,51,8.15,0,False,False,False,False,True,False,False,False,True,0
21.78,15,0,0,76,5,18,8.7,3,False,True,False,False,False,False,False,False,False,0
27.78,8,0,0,31,3,30,7.95,2,True,False,False,False,False,False,True,False,False,0
141.11,0,0,0,58,2,58,5.1,1,False,False,False,True,False,False,False,False,True,0
309.13,13,0,0,79,2,35,4.05,2,False,True,False,False,False,True,True,False,False,0
513.45,4,0,0,66,1,37,3.2,3,False,False,False,False,False,True,False,True,False,0
92.05,10,0,0,90,3,58,5.0,3,True,False,False,True,False,False,False,False,True,0
97.57,11,0,0,83,2,67,3.85,0,True,False,False,True,False,False,False,False,True,0
456.36,18,0,0,46,0,28,2.7,0,False,True,False,False,False,True,True,False,False,0
12.4,21,0,0,65,1,66,3.25,1,False,False,True,False,False,False,False,False,True,0
211.43,1,0,0,73,2,40,4.35,2,False,False,False,False,True,False,False,True,False,0
71.21,23,0,0,97,1,54,1.65,4,False,False,True,True,False,False,False,False,True,0
153.54,8,0,0,29,3,19,8.05,4,True,False,False,False,True,False,False,False,False,0
45.79,20,0,0,55,4,66,8.25,3,False,False,True,False,False,False,False,False,True,0
144.07,12,1,0,99,3,21,6.55,4,True,False,False,True,False,False,False,False,False,0
4.44,13,0,0,42,2,56,5.9,3,False,True,False,False,False,False,False,False,True,0
667.84,8,1,0,97,4,26,8.15,0,True,False,False,False,False,True,True,False,False,0
575.99,15,1,0,98,3,35,6.6,0,False,True,False,False,False,True,True,False,False,0
47.58,13,0,0,33,2,45,6.35,4,False,True,False,False,False,False,False,True,False,0
20.46,22,0,0,36,1,52,4.7,4,False,False,True,False,False,False,False,False,True,0
193.28,6,0,0,84,5,43,8.3,3,False,False,False,False,True,False,False,True,False,0
495.29,15,0,0,33,2,67,6.35,3,False,True,False,False,False,True,False,False,True,0
32.57,12,0,0,64,4,51,7.8,2,True,False,False,False,False,False,False,False,True,0
85.97,0,0,0,96,3,35,4.7,0,False,False,False,True,False,False,True,False,False,0
94.5,9,0,1,64,2,50,7.8,2,True,False,False,True,False,False,False,True,False,0
443.48,14,0,0,67,2,64,4.65,0,False,True,False,False,False,True,False,False,True,0
166.49,20,0,1,36,2,50,9.2,1,False,False,True,False,True,False,False,True,False,0
71.41,3,0,0,91,2,49,3.45,1,False,False,False,True,False,False,False,True,False,0
231.45,21,0,0,67,3,33,6.15,0,False,False,True,False,True,False,True,False,False,0
29.88,2,0,0,65,4,51,7.75,0,False,False,False,False,False,False,False,False,True,0
77.21,22,0,1,91,5,39,10.95,2,False,False,True,True,False,False,False,True,False,0
92.39,21,0,0,83,1,56,2.35,4,False,False,True,True,False,False,False,False,True,0
35.08,19,0,0,65,7,41,12.25,1,False,False,True,False,False,False,False,True,False,0
5.49,11,0,0,48,3,42,7.1,4,True,False,False,False,False,False,False,True,False,0
57.11,6,0,0,82,0,31,0.9,1,False,False,False,True,False,False,True,False,False,0
76.4,8,0,0,26,6,29,12.7,0,True,False,False,True,False,False,True,False,False,0
31.73,11,0,0,90,2,55,3.5,2,True,False,False,False,False,False,False,False,True,0
33.31,6,0,0,80,2,27,4.0,1,False,False,False,False,False,False,True,False,False,0
14.75,16,0,1,84,0,65,3.8,1,False,True,False,False,False,False,False,False,True,0
41.18,6,0,0,78,1,25,2.6,2,False,False,False,False,False,False,False,False,False,0
283.15,12,0,0,63,3,65,6.35,3,True,False,False,False,True,False,False,False,True,0
468.81,15,0,0,27,2,68,6.65,4,False,True,False,False,False,True,False,False,True,0
39.1,16,0,1,55,5,28,12.75,3,False,True,False,False,False,False,True,False,False,0
252.34,7,0,0,41,1,48,4.45,0,True,False,False,False,True,False,False,True,False,0
301.29,2,0,0,60,1,46,3.5,0,False,False,False,False,False,True,False,True,False,0
5.23,4,0,1,92,1,60,4.9,2,False,False,False,False,False,False,False,False,True,0
260.75,10,0,0,88,0,26,0.6,2,True,False,False,False,True,False,True,False,False,0
127.04,8,1,0,57,3,36,8.65,0,True,False,False,True,False,False,False,True,False,0
153.34,3,0,0,40,2,53,6.0,0,False,False,False,False,True,False,False,False,True,0
16.93,1,0,0,30,2,51,6.5,2,False,False,False,False,False,False,False,False,True,0
438.22,1,0,1,44,0,49,5.8,0,False,False,False,False,False,True,False,True,False,0
9.47,12,0,0,91,2,63,3.45,4,True,False,False,False,False,False,False,False,True,0
199.35,9,0,0,60,3,26,6.5,3,True,False,False,False,True,False,True,False,False,0
212.02,6,0,0,89,1,45,2.05,1,False,False,False,False,True,False,False,True,False,0
128.57,12,1,0,68,2,19,6.6,4,True,False,False,True,False,False,False,False,False,0
12.86,20,1,0,27,1,34,7.15,4,False,False,True,False,False,False,True,False,False,0
151.99,8,0,0,51,0,37,2.45,4,True,False,False,False,True,False,False,True,False,0
301.54,14,0,0,68,4,64,7.6,3,False,True,False,False,False,True,False,False,True,0
289.57,0,0,1,42,1,66,7.4,0,False,False,False,False,True,False,False,False,True,0
770.65,4,0,0,93,2,68,3.35,2,False,False,False,False,False,True,False,False,True,0
227.51,5,0,1,78,2,40,7.1,3,False,False,False,False,True,False,False,True,False,0
114.21,13,0,0,52,2,22,5.4,0,False,True,False,True,False,False,False,False,False,0
129.38,18,1,0,97,2,37,5.15,4,False,True,False,True,False,False,False,True,False,0
35.86,8,0,0,53,1,36,3.85,1,True,False,False,False,False,False,False,True,False,0
83.59,20,0,0,51,1,58,3.95,3,False,False,True,True,False,False,False,False,True,0
38.56,5,0,0,85,1,49,2.25,3,False,False,False,False,False,False,False,True,False,0
258.41,17,0,0,77,1,67,2.65,0,False,True,False,False,True,False,False,False,True,0
47.57,17,0,0,88,2,36,3.6,3,False,True,False,False,False,False,False,True,False,0
612.58,5,1,0,68,1,53,5.1,2,False,False,False,False,False,True,False,False,True,0
43.51,18,0,0,61,0,64,1.95,1,False,True,False,False,False,False,False,False,True,0
11.16,18,1,0,62,1,69,5.4,2,False,True,False,False,False,False,False,False,True,0
84.47,22,0,0,66,3,40,6.2,1,False,False,True,True,False,False,False,True,False,0
292.14,9,0,0,81,3,67,5.45,0,True,False,False,False,True,False,False,False,True,0
51.24,14,0,0,46,2,43,5.7,1,False,True,False,True,False,False,False,True,False,0
32.73,16,0,0,47,3,24,7.15,0,False,True,False,False,False,False,False,False,False,0
13.26,18,0,0,61,1,50,3.45,1,False,True,False,False,False,False,False,True,False,0
35.4,6,0,0,87,4,19,6.65,4,False,False,False,False,False,False,False,False,False,0
82.68,21,0,0,77,2,58,4.15,3,False,False,True,True,False,False,False,False,True,0
1028.32,1,0,0,27,2,36,6.65,3,False,False,False,False,False,True,False,True,False,1
230.95,16,0,0,42,1,44,4.4,4,False,True,False,False,True,False,False,True,False,0
43.63,5,0,0,77,0,55,1.15,0,False,False,False,False,False,False,False,False,True,0
16.06,3,0,0,59,2,52,5.05,3,False,False,False,False,False,False,False,False,True,0
128.0,4,0,0,43,2,67,5.85,0,False,False,False,True,False,False,False,False,True,0
16.85,17,0,0,98,0,38,0.1,3,False,True,False,False,False,False,False,True,False,0
256.52,9,0,0,94,1,31,1.8,0,True,False,False,False,True,False,True,False,False,0
22.44,8,0,0,46,0,20,2.7,4,True,False,False,False,False,False,False,False,False,0
4.41,3,0,0,38,2,58,6.1,0,False,False,False,False,False,False,False,False,True,0
7.29,21,0,0,63,0,68,1.85,2,False,False,True,False,False,False,False,False,True,0
397.98,8,0,0,39,0,42,3.05,3,True,False,False,False,False,True,False,True,False,0
3.63,7,0,0,50,1,25,4.0,0,True,False,False,False,False,False,False,False,False,0
205.95,4,0,0,35,3,48,7.75,1,False,False,False,False,True,False,False,True,False,0
50.82,3,0,0,63,2,68,4.85,0,False,False,False,True,False,False,False,False,True,0
176.36,21,0,0,43,2,27,5.85,2,False,False,True,False,True,False,True,False,False,0
629.53,14,0,0,76,7,44,11.7,0,False,True,False,False,False,True,False,True,False,0
96.09,4,0,0,29,2,54,6.55,3,False,False,False,True,False,False,False,False,True,0
16.72,17,1,0,84,0,22,2.8,2,False,True,False,False,False,False,False,False,False,0
136.23,10,0,0,53,2,58,5.35,4,True,False,False,True,False,False,False,False,True,0
397.04,18,0,0,56,0,30,2.2,2,False,True,False,False,False,True,True,False,False,0
126.91,16,1,0,84,1,49,4.3,0,False,True,False,True,False,False,False,True,False,0
7.94,1,0,1,41,0,30,5.95,0,False,False,False,False,False,False,True,False,False,0
17.94,15,0,0,92,2,60,3.4,1,False,True,False,False,False,False,False,False,True,0
166.38,14,0,0,57,2,18,5.15,0,False,True,False,False,True,False,False,False,False,0
174.23,23,0,0,82,4,38,6.9,0,False,False,True,False,True,False,False,True,False,0
218.37,8,0,0,46,4,60,8.7,2,True,False,False,False,True,False,False,False,True,0
8.33,0,0,0,34,2,27,6.3,0,False,False,False,False,False,False,True,False,False,0
315.17,16,0,0,59,2,18,5.05,1,False,True,False,False,False,True,False,False,False,0
90.26,0,0,0,89,2,51,3.55,4,False,False,False,True,False,False,False,False,True,0
274.95,22,0,0,48,2,60,5.6,2,False,False,True,False,True,False,False,False,True,0
138.8,15,0,0,59,2,39,5.05,1,False,True,False,True,False,False,False,True,False,0
513.09,21,0,1,42,0,36,5.9,3,False,False,True,False,False,True,False,True,False,0
169.66,18,0,0,63,3,60,6.35,2,False,True,False,False,True,False,False,False,True,0
36.48,6,0,0,38,0,29,3.1,2,False,False,False,False,False,False,True,False,False,0
372.44,15,0,0,87,2,67,3.65,1,False,True,False,False,False,True,False,False,True,0
383.54,3,0,0,66,2,69,4.7,4,False,False,False,False,False,True,False,False,True,0
407.85,7,0,0,43,0,58,2.85,2,True,False,False,False,False,True,False,False,True,0
335.33,1,0,0,57,1,62,3.65,1,False,False,False,False,False,True,False,False,True,0
13.26,14,0,0,97,2,38,3.15,1,False,True,False,False,False,False,False,True,False,0
268.83,12,0,0,60,0,38,2.0,0,True,False,False,False,True,False,False,True,False,0
214.11,15,0,0,85,0,23,0.75,3,False,True,False,False,True,False,False,False,False,0
112.48,22,0,0,88,2,56,3.6,4,False,False,True,True,False,False,False,False,True,0
46.44,16,0,0,76,3,33,5.7,1,False,True,False,False,False,False,True,False,False,0
295.15,12,0,0,36,1,59,4.7,4,True,False,False,False,True,False,False,False,True,0
68.2,17,0,0,63,3,46,6.35,1,False,True,False,True,False,False,False,True,False,0
51.29,2,0,0,97,1,33,1.65,3,False,False,False,True,False,False,True,False,False,0
51.77,14,0,0,76,4,60,7.2,0,False,True,False,True,False,False,False,False,True,0
206.94,11,0,0,47,5,65,10.15,0,True,False,False,False,True,False,False,False,True,0
58.78,8,1,0,88,1,25,4.1,2,True,False,False,True,False,False,False,False,False,0
615.82,20,0,0,39,1,53,4.55,3,False,False,True,False,False,True,False,False,True,0
1103.19,1,0,0,36,0,29,3.2,1,False,False,False,False,False,True,True,False,False,1
773.77,5,0,0,54,3,19,6.8,2,False,False,False,False,False,True,False,False,False,0
218.94,15,0,1,89,1,62,5.05,2,False,True,False,False,True,False,False,False,True,0
77.01,7,0,0,25,2,52,6.75,1,True,False,False,True,False,False,False,False,True,0
566.95,21,0,0,52,2,30,5.4,1,False,False,True,False,False,True,True,False,False,0
110.73,7,0,0,69,0,32,1.55,3,True,False,False,True,False,False,True,False,False,0
7.5,21,0,0,73,5,61,8.85,2,False,False,True,False,False,False,False,False,True,0
123.03,8,1,0,73,3,61,7.85,1,True,False,False,True,False,False,False,False,True,0
37.51,7,1,1,55,2,27,10.25,1,True,False,False,False,False,False,True,False,False,0
102.64,18,0,0,43,3,56,7.35,4,False,True,False,True,False,False,False,False,True,0
147.12,22,0,1,49,2,24,8.55,2,False,False,True,True,False,False,False,False,False,0
888.48,9,0,0,76,1,30,2.7,3,True,False,False,False,False,True,True,False,False,0
176.45,7,1,1,91,0,30,5.45,2,True,False,False,False,True,False,True,False,False,0
